id_Siniestro;Importe pagado ;Estado;Fecha Siniestro;Mes;Año;Unidad de Negocio;Id_PAS;Localidad de Ocurrencia;CP;Provincia;Marca;Modelo;Versión;Año;Suma Asegurada
5155;1421500;CERRADO;13/10/2023;Octubre;2023;Buenos Aires;517;MUÑIZ;1663;Buenos Aires;KEEWAY;-;KEEWAY KLIGHT 202;2023;1421500
4581;345500;CERRADO;5/9/2023;Septiembre;2023;9 de julio (provincia de Bs.As);287;MARCOS PAZ;1727;Buenos Aires;CORVEN;CUB;MIRAGE  110 AD;2022;345500
3099;314000;CERRADO;12/5/2023;Mayo;2023;Buenos Aires;919;MORENO;1740;Buenos Aires;MOTOMEL;STREET;150 S2;2022;314000
4942;768000;CERRADO;29/9/2023;Septiembre;2023;Buenos Aires;541;SAN JUSTO;1754;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;768000
5022;4043000;CERRADO;4/10/2023;Octubre;2023;Buenos Aires;517;VILLA CELINA;1771;Buenos Aires;BENELLI;TECH BIKE;RK6       600;2013;4043000
5709;964940;CERRADO;13/11/2023;Noviembre;2023;Cordoba;78;TRISTAN SUAREZ;1806;Buenos Aires;BAJAJ;STREET;ROUSER 125 NS;2022;964940
4943;7300000;CERRADO;29/9/2023;Septiembre;2023;Buenos Aires;26;CAÑUELAS;1814;Buenos Aires;KAWASAKI;ON OFF;KLR  650;2023;7300000
4460;1037000;CERRADO;28/8/2023;Agosto;2023;Buenos Aires;263;BARRIO LA TABLADA;1846;Buenos Aires;YAMAHA;ENDURO;125 XTZ;2013;1037000
6430;867554;CERRADO;18/12/2023;Diciembre;2023;La Plata;62;SARANDI;1872;Buenos Aires;YAMAHA;STREET;125 YBR E;2015;867554
4993;1539000;CERRADO;2/10/2023;Octubre;2023;Buenos Aires;1545;BERAZATEGUI;1884;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2023;1539000
5471;447500;CERRADO;31/10/2023;Octubre;2023;La Plata;1251;LA PLATA;1900;Buenos Aires;ZANELLA;STREET;DUE 110 CLASSIC G2;2021;447500
5577;2288000;CERRADO;6/11/2023;Noviembre;2023;La Plata;1006;LA PLATA;1900;Buenos Aires;HONDA;SPORT;CB 250 TWISTER (CBX);2022;2288000
5853;818500;CERRADO;21/11/2023;Noviembre;2023;USE;11;LA PLATA;1900;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2019;818500
6581;710000;CERRADO;25/12/2023;Diciembre;2023;Buenos Aires;367;LA PLATA;1900;Buenos Aires;CORVEN;ENDURO;TRIAX   150 R3;2018;710000
5564;341500;CERRADO;5/11/2023;Noviembre;2023;Buenos Aires;1086;GUALEGUAYCHU;2820;Entre Rios;GILERA;CUB;110 SMASH VS;2016;341500
5181;399500;CERRADO;15/10/2023;Octubre;2023;Concordia;127;CONCORDIA;3200;Entre Rios;GILERA;CUB;110 SMASH VS;2022;399500
6292;3180000;CERRADO;12/12/2023;Diciembre;2023;Concepcion del Uruguay;1778;CONCEPCION DEL URUGUAY;3260;Entre Rios;HONDA;ON OFF;XR  250  TORNADO;2022;3180000
6133;1237500;CERRADO;4/12/2023;Diciembre;2023;Buenos Aires;1543;MERCEDES;3470;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2022;1237500
6071;4996000;CERRADO;1/12/2023;Diciembre;2023;Buenos Aires;26;RESISTENCIA;3500;Chaco;KTM;TOURING;DUKE 390 NAKED;2023;4996000
5267;2237500;CERRADO;20/10/2023;Octubre;2023;Cordoba;111;CORDOBA;5000;Cordoba;HONDA;ON OFF;XR  250  TORNADO;2022;2237500
5371;1307000;CERRADO;26/10/2023;Octubre;2023;Buenos Aires;1072;CORDOBA;5000;Cordoba;BAJAJ;STREET;ROUSER  200 NS;2019;1307000
5766;927000;CERRADO;16/11/2023;Noviembre;2023;Cordoba;822;CORDOBA;5000;Cordoba;HONDA;BUSINESS;WAVE  110S NEW BASE;2017;927000
6134;1152000;CERRADO;4/12/2023;Diciembre;2023;Cordoba;111;CORDOBA;5000;Cordoba;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;1152000
6562;3172500;CERRADO;24/12/2023;Diciembre;2023;Cordoba;1309;CORDOBA;5000;Cordoba;HONDA;ON OFF;XR  250  TORNADO;2014;3172500
5193;788500;CERRADO;16/10/2023;Octubre;2023;Cordoba;1583;VILLA CARLOS PAZ;5152;Cordoba;HONDA;BUSINESS;WAVE  110S NEW BASE;2023;788500
5873;3002500;CERRADO;22/11/2023;Noviembre;2023;Mar del Plata;1709;VILLA CARLOS PAZ;5152;Cordoba;HONDA;ON OFF;NX  400 FALCON;2011;3002500
5901;1209500;CERRADO;23/11/2023;Noviembre;2023;Cordoba;1716;COLONIA CAROYA;5223;Cordoba;CORVEN;ENDURO;TRIAX 250 TXR;2021;1209500
4011;534500;CERRADO;28/7/2023;Julio;2023;Mendoza;961;MENDOZA;5500;Mendoza;HONDA;BUSINESS;WAVE  110S C/D;2018;534500
6339;1215000;CERRADO;14/12/2023;Diciembre;2023;Buenos Aires;1787;LAS TONINAS;7106;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2015;1215000
5803;1084500;CERRADO;18/11/2023;Noviembre;2023;Mar del Plata;1689;SANTA CLARA DEL MAR;7609;Buenos Aires;YAMAHA;TURISMO;160 FZ 16;2014;1084500
5635;854000;CERRADO;9/11/2023;Noviembre;2023;USE;1406;NEUQUEN;8300;Neuquen;HONDA;BUSINESS;C BIZ 125 KS;2015;854000
6452;675000;CERRADO;19/12/2023;Diciembre;2023;USE;1470;NEUQUEN;8300;Neuquen;ZANELLA;CUB;ZB 110 LT NEW;2023;675000
6007;1855000;CERRADO;28/11/2023;Noviembre;2023;Buenos Aires;45;SAN MARTIN (PDO. GRAL. SAN MAR;1650;Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2020;1855000
2285;1680000;CERRADO;3/3/2023;Marzo;2023;Cordoba;111;SALDAN;5149;Cordoba;YAMAHA;STREET;250 FZ 25;2022;1680000
281;222000;CERRADO;22/7/2022;Julio;2022;Buenos Aires;36;VILLA JARDIN;1748;Buenos Aires;YAMAHA;TURISMO;160 FZ 16;2013;222000
1070;438000;CERRADO;8/11/2022;Noviembre;2022;Cordoba;86;CORDOBA;5000;Cordoba;HONDA;BUSINESS;GLH 150;2021;438000
2909;336500;CERRADO;25/4/2023;Abril;2023;Mendoza;115;MAIPU;5515;Mendoza;HONDA;BUSINESS;WAVE  110;2014;336500
7545;425000;CERRADO;6/2/2024;Febrero;2024;USE;11;LONGCHAMPS;1854;Buenos Aires;ZANELLA;STREET;DUE 110 CLASSIC G2;2021;425000
6621;973000;CERRADO;27/12/2023;Diciembre;2023;Buenos Aires;1096;LUJAN;6700;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;973000
1999;197500;CERRADO;7/2/2023;Febrero;2023;Mar del Plata;885;MIRAMAR;7607;Buenos Aires;CORVEN;CUB;MIRAGE  110 AD;2017;197500
4419;334000;CERRADO;26/8/2023;Agosto;2023;Buenos Aires;133;LANUS;1824;Buenos Aires;CORVEN;CUB;MIRAGE  110 RT;2021;334000
1923;254000;CERRADO;30/1/2023;Enero;2023;Buenos Aires;786;MUNRO;1605;Buenos Aires;YAMAHA;SCOOTER;110 T DISK;2013;254000
3037;4020000;CERRADO;6/5/2023;Mayo;2023;Rio Cuarto;1157;VILLA CARLOS PAZ;5152;Cordoba;BENELLI;STREET;TRK 502;2022;4020000
3285;389000;CERRADO;30/5/2023;Mayo;2023;Mendoza;1219;GUAYMALLEN;5528;Mendoza;HONDA;BUSINESS;WAVE  110;2018;389000
934;303500;CERRADO;20/10/2022;Octubre;2022;Cordoba;309;ARGUELLO;5147;Cordoba;KYMCO;SCOOTER;LIKE 125;2013;303500
4945;401500;CERRADO;29/9/2023;Septiembre;2023;USE;11;C.A.B.A.;1000;C.A. de Buenos Aires;KELLER;STREET;KN110-8;2017;401500
4994;1103000;CERRADO;2/10/2023;Octubre;2023;USE;11;C.A.B.A.;1000;C.A. de Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2015;1103000
6274;525000;CERRADO;11/12/2023;Diciembre;2023;Buenos Aires;1775;C.A.B.A.;1000;C.A. de Buenos Aires;GILERA;CUB;125 SMASH RR;2016;525000
6454;755500;CERRADO;19/12/2023;Diciembre;2023;Buenos Aires;1804;RUY DIAZ DE GUZMAN 1-900;1267;C.A. de Buenos Aires;SUZUKI;STREET;AX 100;2017;755500
5033;202500;CERRADO;5/10/2023;Octubre;2023;Cordoba;53;CAPITAL FEDERAL;1423;C.A. de Buenos Aires;ZANELLA;SCOOTER;STYLER 125 EXCLUSIVE;2013;202500
5077;498000;CERRADO;8/10/2023;Octubre;2023;Buenos Aires;148;14 DE JULIO 1501-1700;1430;C.A. de Buenos Aires;HONDA;BUSINESS;WAVE  110;2013;498000
5835;460000;CERRADO;20/11/2023;Noviembre;2023;Buenos Aires;794;ACHA MARIANO 1331-5000;1430;C.A. de Buenos Aires;GILERA;BUSINESS;110 SMASH FULL UNDERBONE;2018;460000
6110;1078000;CERRADO;3/12/2023;Diciembre;2023;Buenos Aires;678;RAMIREZ CARLOS MARIA 801-2700;1437;C.A. de Buenos Aires;HONDA;SPORT;CB    190R REPSOL;2017;1078000
5417;577000;CERRADO;28/10/2023;Octubre;2023;Concepcion del Uruguay;1075;ALBARIÑO 2501-3800;1439;C.A. de Buenos Aires;KELLER;STREET;KN110-8;2021;577000
4879;310000;CERRADO;25/9/2023;Septiembre;2023;USE;66;INGENIERO PABLO NOGUES;1613;Buenos Aires;CORVEN;CUB;ENERGY  110 RT;2022;310000
6218;1313000;CERRADO;8/12/2023;Diciembre;2023;USE;11;VIRREYES;1646;Buenos Aires;HONDA;SPORT;CB  190R;2016;1313000
4983;388500;CERRADO;1/10/2023;Octubre;2023;Buenos Aires;45;BARRIO CHURRUCA;1657;Buenos Aires;ZANELLA;CUB;ZB 110 D RAYOS;2013;388500
6496;1100000;CERRADO;21/12/2023;Diciembre;2023;Buenos Aires;68;JOSE C. PAZ;1665;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;1100000
6295;427500;CERRADO;12/12/2023;Diciembre;2023;Buenos Aires;1779;CASEROS (PDO. 3 DE FEBRERO);1678;Buenos Aires;KELLER;STREET;KN110-8;2022;427500
5164;384500;CERRADO;14/10/2023;Octubre;2023;Buenos Aires;1322;HURLINGHAM;1686;Buenos Aires;MOTOMEL;STREET;150 CG SERIE 2;2017;384500
5874;1268500;CERRADO;22/11/2023;Noviembre;2023;Buenos Aires;1483;HURLINGHAM;1686;Buenos Aires;CORVEN;STREET;INDIANA 256;2013;1268500
5496;310000;CERRADO;1/11/2023;Noviembre;2023;Buenos Aires;388;LIBERTAD;1716;Buenos Aires;CORVEN;CUB;MIRAGE  110 AD;2016;310000
4982;266301;CERRADO;1/10/2023;Octubre;2023;9 de julio (provincia de Bs.As);47;GENERAL RODRIGUEZ;1748;Buenos Aires;BRAVA;STREET;NEVADA  110;2018;266301
5520;480500;CERRADO;2/11/2023;Noviembre;2023;Buenos Aires;772;GENERAL RODRIGUEZ;1748;Buenos Aires;YAMAHA;STREET;110 NEW CRYPTON;2013;480500
6470;890500;CERRADO;20/12/2023;Diciembre;2023;USE;8;GENERAL RODRIGUEZ;1748;Buenos Aires;YAMAHA;STREET;125 YBR ED;2013;890500
6294;647500;CERRADO;12/12/2023;Diciembre;2023;USE;11;LOMAS DEL MIRADOR;1752;Buenos Aires;GILERA;CUB;110 SMASH AUTOMATICA;2021;647500
6521;752500;CERRADO;22/12/2023;Diciembre;2023;Buenos Aires;1289;TRISTAN SUAREZ;1806;Buenos Aires;MOTOMEL;BUSINESS;110 DLX DELUXE;2022;752500
4665;1145500;CERRADO;11/9/2023;Septiembre;2023;Buenos Aires;1322;MONTE GRANDE;1842;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2016;1145500
5834;411500;CERRADO;20/11/2023;Noviembre;2023;Buenos Aires;1234;RAFAEL CALZADA;1847;Buenos Aires;KELLER;STREET;KN110-8;2019;411500
4878;782208;CERRADO;25/9/2023;Septiembre;2023;Buenos Aires;1354;QUILMES;1878;Buenos Aires;HONDA;ON OFF;XR  125 L;2013;782208
6111;329500;CERRADO;3/12/2023;Diciembre;2023;Buenos Aires;1004;BARRIO EL PARQUE;1891;Buenos Aires;BRAVA;STREET;NEVADA  110 BASE;2016;329500
5685;453500;CERRADO;12/11/2023;Noviembre;2023;Buenos Aires;757;LA PLATA;1900;Buenos Aires;GILERA;CUB;110 SMASH VS;2020;453500
5156;637500;CERRADO;13/10/2023;Octubre;2023;USE;11;ROSARIO;2000;Santa Fe;HONDA;BUSINESS;WAVE  110S NEW BASE;2020;637500
6293;3357500;CERRADO;12/12/2023;Diciembre;2023;Rosario;382;ROSARIO;2000;Santa Fe;CF MOTO;-;250 NK (CF MOTO);2019;3357500
5730;3846000;CERRADO;14/11/2023;Noviembre;2023;Buenos Aires;26;ITUZAINGO;3302;Buenos Aires;BAJAJ;STREET;DOMINAR 400 TOURER;2023;3846000
4666;567000;CERRADO;11/9/2023;Septiembre;2023;Cordoba;240;CORDOBA;5000;Cordoba;HONDA;BUSINESS;WAVE  110;2019;567000
4961;776000;CERRADO;30/9/2023;Septiembre;2023;Cordoba;960;CORDOBA;5000;Cordoba;YAMAHA;STREET;125 YBR ED;2014;776000
5195;603000;CERRADO;16/10/2023;Octubre;2023;Buenos Aires;1584;CORDOBA;5000;Cordoba;GILERA;ENDURO;150 SAHEL;2022;603000
5286;1372507;CERRADO;21/10/2023;Octubre;2023;Cordoba;526;CORDOBA;5000;Cordoba;BAJAJ;STREET;ROUSER  200 NS;2017;1372507
5578;392000;CERRADO;6/11/2023;Noviembre;2023;Cordoba;1645;CORDOBA;5000;Cordoba;KELLER;STREET;KN110-8;2018;392000
5636;3036000;CERRADO;9/11/2023;Noviembre;2023;Cordoba;1658;CORDOBA;5000;Cordoba;BAJAJ;STREET;DOMINAR 400 NEW 2019;2021;3036000
5194;644500;CERRADO;16/10/2023;Octubre;2023;Cordoba;111;BARRIO BAJO PALERMO;5009;Cordoba;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;644500
4944;456500;CERRADO;29/9/2023;Septiembre;2023;Mendoza;450;MENDOZA;5500;Mendoza;CORVEN;ENDURO;TRIAX   150 R2;2014;456500
5418;1020000;CERRADO;28/10/2023;Octubre;2023;Cordoba;1621;VILLA MARIA;5900;Cordoba;HONDA;BUSINESS;WAVE  110S C/D;2023;1020000
5684;668000;CERRADO;12/11/2023;Noviembre;2023;Tandil;631;TANDIL;7000;Buenos Aires;ZANELLA;CUB;ZB 110 RT NEW;2022;668000
6273;2980000;CERRADO;11/12/2023;Diciembre;2023;Mar del Plata;44;MAR DEL PLATA;7600;Buenos Aires;BAJAJ;STREET;DOMINAR 400;2019;2980000
6072;1128000;CERRADO;1/12/2023;Diciembre;2023;Buenos Aires;1741;BAHIA BLANCA;8000;Buenos Aires;YAMAHA;STREET;125 YBR ED;2020;1128000
4845;1368500;CERRADO;22/9/2023;Septiembre;2023;Neuquen;1523;NEUQUEN;8300;Neuquen;BENELLI;NAKED;TNT 250;2019;1368500
6008;2326000;CERRADO;28/11/2023;Noviembre;2023;Buenos Aires;26;DON TORCUATO;1611;Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2022;2326000
5924;1076000;CERRADO;24/11/2023;Noviembre;2023;USE;11;CORDOBA;5000;Cordoba;YAMAHA;STREET;125 YBR ED;2017;1076000
4420;862500;CERRADO;26/8/2023;Agosto;2023;USE;11;C.A.B.A.;1000;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2015;862500
3754;583000;CERRADO;10/7/2023;Julio;2023;Cordoba;111;CORDOBA;5000;Cordoba;HONDA;BUSINESS;WAVE  110S NEW BASE;2021;583000
4356;368500;CERRADO;22/8/2023;Agosto;2023;La Plata;1441;CORDOBA;5000;Cordoba;GILERA;BUSINESS;110 SMASH FULL UNDERBONE;2021;368500
4421;1980000;CERRADO;26/8/2023;Agosto;2023;Rosario;13;ROSARIO;2000;Santa Fe;BAJAJ;STREET;DOMINAR 400 NEW 2019;2022;1980000
4846;1999000;CERRADO;22/9/2023;Septiembre;2023;Buenos Aires;26;C.A.B.A.;1000;C.A. de Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2023;1999000
8414;670000;CERRADO;16/3/2024;Marzo;2024;Buenos Aires;299;SAENZ PEÑA LUIS PTE. 1-1200;1110;C.A. de Buenos Aires;CORVEN;CUB;ENERGY  110 AD;2020;670000
8188;2812500;CERRADO;5/3/2024;Marzo;2024;Buenos Aires;2087;CARACAS 2501-3500;1417;C.A. de Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2020;2812500
6471;688500;CERRADO;20/12/2023;Diciembre;2023;USE;11;CAPITAL FEDERAL;1423;C.A. de Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2021;688500
6994;2062500;CERRADO;13/1/2024;Enero;2024;Buenos Aires;299;CAPITAL FEDERAL;1423;C.A. de Buenos Aires;HONDA;BUSINESS;CG    150 TITAN;2015;2062500
6523;402000;CERRADO;22/12/2023;Diciembre;2023;Mendoza;1815;14 DE JULIO 1501-1700;1430;C.A. de Buenos Aires;ZANELLA;CUB;ZB  110 AT;2020;402000
7072;491500;CERRADO;17/1/2024;Enero;2024;USE;11;SAN ISIDRO;1642;Buenos Aires;GILERA;CUB;110 SMASH AUTOMATICA;2021;491500
8237;1627500;CERRADO;7/3/2024;Marzo;2024;Buenos Aires;1181;SAENZ PEÑA;1674;Buenos Aires;YAMAHA;TURISMO;160 FZ 16;2015;1627500
7017;713325;CERRADO;14/1/2024;Enero;2024;Buenos Aires;1180;CASEROS (PDO. 3 DE FEBRERO);1678;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2023;713325
8051;467500;CERRADO;28/2/2024;Febrero;2024;Buenos Aires;367;CIUDADELA;1702;Buenos Aires;GILERA;CUB;110 SMASH VS;2018;467500
8189;4002500;CERRADO;5/3/2024;Marzo;2024;Buenos Aires;194;FRANCISCO ALVAREZ;1746;Buenos Aires;HONDA;SPORT;CB 250 TWISTER (CBX);2020;4002500
8618;1346000;CERRADO;26/3/2024;Marzo;2024;USE;11;LAFERRERE;1757;Buenos Aires;MOTOMEL;ON OFF;200 SKUA;2016;1346000
7653;4800000;CERRADO;11/2/2024;Febrero;2024;USE;11;BARRIO JOSE INGENIEROS;1778;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2021;4800000
8507;2390500;CERRADO;21/3/2024;Marzo;2024;Buenos Aires;2113;LOMAS DE ZAMORA;1832;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2024;2390500
8049;2456000;CERRADO;28/2/2024;Febrero;2024;USE;11;RAFAEL CALZADA;1847;Buenos Aires;BAJAJ;STREET;BOXER BM 150;2021;2456000
6522;859500;CERRADO;22/12/2023;Diciembre;2023;Mar del Plata;234;ROSARIO;2000;Santa Fe;HONDA;BUSINESS;WAVE  110S NEW BASE;2019;859500
6340;1518500;CERRADO;14/12/2023;Diciembre;2023;Parana;121;SANTA FE;3000;Santa Fe;HONDA;BUSINESS;WAVE  110S NEW BASE;2022;1518500
8050;463500;CERRADO;28/2/2024;Febrero;2024;Parana;121;SANTA FE;3000;Santa Fe;APPIA;CUB;110 CITIPLUS C/DISCO;2017;463500
7926;625000;CERRADO;22/2/2024;Febrero;2024;Parana;1313;SAN JOSE DEL RINCON;3001;Santa Fe;CORVEN;CUB;ENERGY  110 RT;2023;625000
5372;600000;CERRADO;26/10/2023;Octubre;2023;La Plata;22;LA PLATA;1900;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2021;600000
1960;379000;CERRADO;2/2/2023;Febrero;2023;USE;8;C.A.B.A.;1000;C.A. de Buenos Aires;CORVEN;ENDURO;TRIAX   150 R2;2021;379000
6009;2287500;CERRADO;28/11/2023;Noviembre;2023;USE;11;C.A.B.A.;1000;C.A. de Buenos Aires;HONDA;BUSINESS;CG    150 NEW;2018;2287500
6088;1500000;CERRADO;2/12/2023;Diciembre;2023;Buenos Aires;1180;C.A.B.A.;1000;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2017;1500000
9056;1883000;CERRADO;18/4/2024;Abril;2024;Buenos Aires;902;C.A.B.A.;1000;C.A. de Buenos Aires;HONDA;BUSINESS;CB    125 TWISTER;2018;1883000
7190;3829622;CERRADO;22/1/2024;Enero;2024;Buenos Aires;194;PUJOL 501-1100;1405;C.A. de Buenos Aires;HONDA;SPORT;CB 250 TWISTER (CBX);2017;3829622
6740;1016000;CERRADO;1/1/2024;Enero;2024;Buenos Aires;1665;PORTELA 1-1900;1406;C.A. de Buenos Aires;MOTOMEL;ON OFF;150 SKUA CX;2018;1016000
6896;1790500;CERRADO;9/1/2024;Enero;2024;Buenos Aires;37;CABALLITO 1401-1500;1406;C.A. de Buenos Aires;YAMAHA;ENDURO;125 XTZ;2016;1790500
7212;4970000;CERRADO;23/1/2024;Enero;2024;Buenos Aires;177;RIVADAVIA AVDA. 10001-11700;1408;C.A. de Buenos Aires;VOGE;TRIAL/ADVENTURE;300 DS;2022;4970000
7142;1196000;CERRADO;20/1/2024;Enero;2024;Buenos Aires;1180;CAPITAL FEDERAL;1423;C.A. de Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2023;1196000
5902;1981000;CERRADO;23/11/2023;Noviembre;2023;Buenos Aires;1180;LACROZE FEDERICO AVDA. 3501-4200;1427;C.A. de Buenos Aires;YAMAHA;TURISMO;160 FZ FI;2021;1981000
7059;999000;CERRADO;16/1/2024;Enero;2024;USE;11;QUESADA 1501-3300;1429;C.A. de Buenos Aires;MOTOMEL;STREET;150 S2;2023;999000
6388;1695000;CERRADO;16/12/2023;Diciembre;2023;Buenos Aires;538;ACASSUSO 7301-7700;1440;C.A. de Buenos Aires;BAJAJ;STREET;ROUSER 220;2016;1695000
5686;1346000;CERRADO;12/11/2023;Noviembre;2023;Buenos Aires;1072;SAN MARTIN (PDO. GRAL. SAN MAR;1650;Buenos Aires;YAMAHA;TURISMO;160 FZ FI;2017;1346000
7951;797000;CERRADO;23/2/2024;Febrero;2024;Buenos Aires;1797;SAN MARTIN (PDO. GRAL. SAN MAR;1650;Buenos Aires;ZANELLA;CUB;ZB 110 Z1 BASE;2023;797000
5615;1260000;CERRADO;8/11/2023;Noviembre;2023;USE;11;JOSE C. PAZ;1665;Buenos Aires;HONDA;BUSINESS;GLH 150;2023;1260000
7111;2286000;CERRADO;19/1/2024;Enero;2024;Rosario;124;TORTUGUITAS;1667;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2016;2286000
7299;3360000;CERRADO;26/1/2024;Enero;2024;Buenos Aires;26;CASEROS (PDO. 3 DE FEBRERO);1678;Buenos Aires;KTM;TOURING;DUKE 200 NAKED;2023;3360000
8682;2066000;CERRADO;29/3/2024;Marzo;2024;Buenos Aires;699;EL PALOMAR;1684;Buenos Aires;HONDA;BUSINESS;GLH 150;2022;2066000
7175;842000;CERRADO;21/1/2024;Enero;2024;Buenos Aires;255;HURLINGHAM;1686;Buenos Aires;SUZUKI;STREET;GN   125 H;2015;842000
6622;653500;CERRADO;27/12/2023;Diciembre;2023;Buenos Aires;606;RAMOS MEJIA;1704;Buenos Aires;KELLER;STREET;KN110-8;2017;653500
7269;5760000;CERRADO;25/1/2024;Enero;2024;Buenos Aires;26;RAMOS MEJIA;1704;Buenos Aires;ROYAL ENFIELD;HIMALAYAN;410 HIMALAYAN;2023;5760000
7518;9768000;CERRADO;5/2/2024;Febrero;2024;Buenos Aires;26;MORON;1708;Buenos Aires;KAWASAKI;STREET;Z   400;2023;9768000
7270;710000;CERRADO;25/1/2024;Enero;2024;USE;8;MERLO;1722;Buenos Aires;CORVEN;CUB;MIRAGE  110 RT;2023;710000
7767;1837000;CERRADO;16/2/2024;Febrero;2024;Buenos Aires;69;MERLO;1722;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2020;1837000
6563;1077500;CERRADO;24/12/2023;Diciembre;2023;Buenos Aires;1086;MORENO;1740;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2022;1077500
7268;1606500;CERRADO;25/1/2024;Enero;2024;Buenos Aires;1322;MORENO;1740;Buenos Aires;HONDA;BUSINESS;CG    150 ESD;2013;1606500
7245;1962178;CERRADO;24/1/2024;Enero;2024;Buenos Aires;1044;LOMAS DEL MIRADOR;1752;Buenos Aires;HONDA;BUSINESS;GLH 150;2021;1962178
7244;5605000;CERRADO;24/1/2024;Enero;2024;USE;11;SAN JUSTO;1754;Buenos Aires;KTM;TOURING;DUKE 390 NAKED;2020;5605000
7988;531000;CERRADO;25/2/2024;Febrero;2024;Buenos Aires;635;TRISTAN SUAREZ;1806;Buenos Aires;ZANELLA;STREET;DUE 110 CLASSIC G2;2021;531000
6897;1728000;CERRADO;9/1/2024;Enero;2024;Buenos Aires;216;LOMAS DE ZAMORA;1832;Buenos Aires;KELLER;STREET;KN110-8;2023;1728000
7434;2187500;CERRADO;1/2/2024;Febrero;2024;Cordoba;78;MONTE GRANDE;1842;Buenos Aires;HONDA;BUSINESS;GLH 150;2023;2187500
7546;1920000;CERRADO;6/2/2024;Febrero;2024;Buenos Aires;1995;BERAZATEGUI;1884;Buenos Aires;HONDA;BUSINESS;CB    125 TWISTER;2021;1920000
7267;670000;CERRADO;25/1/2024;Enero;2024;Buenos Aires;1932;CENTRO AGRICOLA EL PATO;1893;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2017;670000
4962;716000;CERRADO;30/9/2023;Septiembre;2023;La Plata;48;LA PLATA;1900;Buenos Aires;HONDA;BUSINESS;WAVE  110S NEW BASE;2023;716000
6010;914500;CERRADO;28/11/2023;Noviembre;2023;La Plata;374;LA PLATA;1900;Buenos Aires;KELLER;STREET;KN150-GY;2020;914500
8082;774500;CERRADO;29/2/2024;Febrero;2024;La Plata;163;BERISSO;1923;Buenos Aires;GILERA;BUSINESS;125 SMASH X;2017;774500
7404;1068500;CERRADO;31/1/2024;Enero;2024;San Nicolas;694;SAN NICOLAS;2900;Buenos Aires;HONDA;BUSINESS;WAVE  110S C/D;2019;1068500
8727;621000;CERRADO;31/3/2024;Marzo;2024;San Francisco;1686;SANTA FE;3000;Santa Fe;GUERRERO;CUBS / BUSINNES;110 TRIP;2019;621000
6719;1079100;CERRADO;31/12/2023;Diciembre;2023;Concepcion del Uruguay;1842;CONCEPCION DEL URUGUAY;3260;Entre Rios;YAMAHA;TURISMO;160 FZ 16;2011;1079100
7315;1213000;CERRADO;27/1/2024;Enero;2024;Salta;1942;JOAQUIN V. GONZALEZ;4448;Salta;YAMAHA;TURISMO;160 FZ 16;2013;1213000
6898;1375000;CERRADO;9/1/2024;Enero;2024;Cordoba;1879;CORDOBA;5000;Cordoba;HONDA;BUSINESS;WAVE  110S C/D;2023;1375000
7349;2085000;CERRADO;29/1/2024;Enero;2024;Buenos Aires;1948;CORDOBA;5000;Cordoba;HONDA;BUSINESS;CG    150 TITAN;2019;2085000
7382;1870500;CERRADO;30/1/2024;Enero;2024;Cordoba;1959;CORDOBA;5000;Cordoba;HONDA;SPORT;CB  190R;2017;1870500
7744;760000;CERRADO;15/2/2024;Febrero;2024;Cordoba;1105;CORDOBA;5000;Cordoba;BAJAJ;STREET;ROUSER  135 LS;2018;760000
7837;2592179;CERRADO;19/2/2024;Febrero;2024;Cordoba;1918;CORDOBA;5000;Cordoba;HONDA;BUSINESS;CG    150 TITAN;2022;2592179
